시군구,읍면동,위도,경도
수원시권선구,,37.25990276,127.0151758
수원시권선구,,37.24508843,126.9798985
수원시권선구,,37.26761782,126.9816548
수원시권선구,,37.2806907,126.9704473
수원시권선구,,37.26274186,126.9529045
수원시권선구,,37.25833548,127.0269872
수원시권선구,,37.24664458,127.0246713
수원시권선구,,37.23656255,127.0239754
수원시권선구,,37.29043796,126.948437
수원시팔달구,,37.26906826,127.0150443
수원시팔달구,,37.26894464,127.0056666
수원시팔달구,,37.27425441,127.0030913
수원시팔달구,,37.28034785,127.0011466
수원시팔달구,,37.28435084,126.9909346
수원시팔달구,,37.28053518,127.0249942
수원시팔달구,,37.28778455,127.0335685
수원시팔달구,,37.28122727,127.0391475
수원시팔달구,,37.2686887,127.029823
수원시팔달구,,37.28180176,127.0162621
수원시영통구,,37.2709493,127.0402479
수원시영통구,,37.2705657,127.0513062
수원시영통구,,37.25702506,127.049857
수원시영통구,,37.26604392,127.0500542
수원시영통구,,37.30171107,127.0477707
성남시수정구,,37.44085447,127.140525
성남시수정구,,37.44977641,127.1479802
성남시수정구,,37.4429217,127.1466012
성남시수정구,,37.44555446,127.1229753
성남시수정구,,37.44753719,127.136397
성남시수정구,,37.44537755,127.1321457
성남시수정구,,37.44832878,127.1408371
성남시수정구,,37.43832765,127.1358688
성남시수정구,,37.43648381,127.1256252
성남시수정구,,37.45469691,127.157145
성남시수정구,,37.45671769,127.1528167
성남시수정구,,37.46427636,127.1662256
성남시수정구,,37.4586818,127.1312802
성남시수정구,,37.45058158,127.1040431
성남시수정구,,37.42926957,127.0811558
성남시수정구,,37.41176719,127.0846331
성남시중원구,,37.43128824,127.1326984
성남시중원구,,37.43993747,127.1521629
성남시중원구,,37.44433161,127.1661755
성남시중원구,,37.4493947,127.168423
성남시중원구,,37.45243121,127.1669192
성남시중원구,,37.46112349,127.1745404
성남시중원구,,37.44006724,127.1800521
성남시중원구,,37.43611687,127.1575711
성남시중원구,,37.43892321,127.1631733
성남시중원구,,37.42992682,127.1484026
성남시중원구,,37.41970359,127.1590048
성남시분당구,,37.36848284,127.144005
성남시분당구,,37.37896718,127.1159752
성남시분당구,,37.37510867,127.1231104
성남시분당구,,37.36487388,127.1296409
성남시분당구,,37.37104948,127.1064471
성남시분당구,,37.36662243,127.1185655
성남시분당구,,37.35783644,127.1225691
성남시분당구,,37.38520738,127.1494695
성남시분당구,,37.37515248,127.13739
성남시분당구,,37.39478691,127.1326178
성남시분당구,,37.39853868,127.1219841
성남시분당구,,37.41306824,127.1259955
성남시분당구,,37.40764484,127.1274918
성남시분당구,,37.40413393,127.1503795
성남시분당구,,37.38998207,127.098658
성남시분당구,,37.40022689,127.1027477
성남시분당구,,37.38252147,127.0990703
성남시분당구,,37.36276311,127.0962814
성남시분당구,,37.35248077,127.0933487
성남시분당구,,37.34267726,127.1215318
성남시분당구,,37.38191122,127.0590976
의정부시,,37.74580127,127.0485419
의정부시,,37.73576386,127.0369762
의정부시,,37.70658024,127.036787
의정부시,,37.72126652,127.0312759
의정부시,,37.70681517,127.0631907
의정부시,,37.73127031,127.0644168
의정부시,,37.74534566,127.0680236
의정부시,,37.72603995,127.0976127
의정부시,,37.75195977,127.1129243
의정부시,,37.76314306,127.0865324
의정부시,,37.73692552,127.0191526
의정부시,,37.76149435,127.0294049
안양시만안구,,37.39924643,126.9251184
안양시만안구,,37.40931577,126.920145
안양시만안구,,37.397965,126.9127611
안양시만안구,,37.39680034,126.9186658
안양시만안구,,37.39230313,126.9221707
안양시만안구,,37.38600725,126.9251243
안양시만안구,,37.38945339,126.9366101
안양시만안구,,37.38017438,126.9300132
안양시만안구,,37.37718829,126.9044001
안양시만안구,,37.42944747,126.9265781
안양시만안구,,37.41954125,126.9018995
양평군,,37.60925562,127.4064055
양평군,,37.58275363,127.6357901
양평군,,37.54821753,127.7524418
양평군,,37.44291014,127.7421225
양평군,,37.44879883,127.6511146
양평군,,37.51978141,127.5880734
양평군,,37.4400606,127.5492277
시흥시,,37.35646639,126.7818524
시흥시,,37.38239201,126.7835719
수원시영통구,,37.27298848,127.0570998
김포시,,37.64519684,126.6273344
여주시,,37.27450751,127.6183344
여주시,,37.31630643,127.6493844
수원시영통구,,37.28749623,127.0726885
화성시,,37.20926749,127.1239573
김포시,,37.63905744,126.6792532
성남시분당구,,37.36667825,127.1113704
화성시,,37.24499763,126.7162936
송파구,,37.48297487,127.1314933
송파구,,37.49229773,127.147155
성남시수정구,,37.46832466,127.1467422
하남시,,37.47873706,127.1621063
수원시권선구,,37.27360798,126.9440422
안산시단원구,,37.33132456,126.7927086
하남시,,37.58010337,127.1869136
김포시,,37.64804919,126.6635255
수원시영통구,,37.25172205,127.0716504
수원시영통구,,37.24768274,127.0546033
수원시영통구,,37.26130987,127.0779887
남양주시,,37.61607451,127.1581747
화성시,,37.22154973,127.037188
화성시,,37.19561439,127.1117748
화성시,,37.28118166,126.8209666
의정부시,,37.75242073,127.0199895
강북구,,37.63758266,127.0305903
강북구,,37.62952469,127.0347691
강북구,,37.62378199,127.0422615
강북구,,37.62993883,127.0090531
강북구,,37.64536634,127.0194415
강북구,,37.64046913,127.0234921
수원시영통구,,37.24002254,127.0475878
수원시영통구,,37.23911332,127.0584919
평택시,,37.00113867,127.1411905
김포시,,37.63922854,126.6414045
화성시,,37.17942378,127.1301702
하남시,,37.50258617,127.161871
고양시일산서구,,37.68574316,126.6982159
고양시일산서구,,37.70031336,126.7709693
고양시덕양구,,37.61961059,126.8481851
고양시일산동구,,37.68122481,126.7865182
고양시일산서구,,37.694314,126.7662847
광명시,,37.42001416,126.8827032
고양시일산동구,,37.69083922,126.7827318
평택시,,37.01497745,127.0952626
고양시일산서구,,37.69563938,126.7438757
고양시덕양구,,37.66291629,126.9036251
여주시,,37.2950939,127.5784047
고양시덕양구,,37.64712847,126.8801168
평택시,,37.04392287,127.0393104
파주시,,37.72928947,126.7189077
과천시,,37.42113354,126.9915488
하남시,,37.55055789,127.1903208
시흥시,,37.32233462,126.6939746
파주시,,37.72398415,126.7758925
파주시,,37.71445968,126.7225892
강남구,,37.49547981,127.0792873
용인시수지구,,37.30308924,127.0720547
용인시처인구,,37.24083525,127.1756494
시흥시,,37.37001106,126.7236229
군포시,,37.33139387,126.9039663
시흥시,,37.37001106,126.7236229
용인시수지구,,37.3292955,127.1272124
강동구,,37.56374626,127.1740787
용인시처인구,,37.24083525,127.1756494
강동구,,37.55066854,127.1648665
양주시,,37.83289298,127.0977611
화성시,,37.17942378,127.1301702
양주시,,37.83289298,127.0977611
안양시만안구,,37.40872041,126.8979796
안양시동안구,,37.41062135,126.9642835
안양시동안구,,37.39919145,126.971445
부천시원미구,,37.49265184,126.7820225
부천시원미구,,37.48673793,126.7849346
부천시원미구,,37.48956258,126.7747432
부천시원미구,,37.49620552,126.7932517
부천시원미구,,37.49072368,126.7910189
부천시원미구,,37.48568785,126.7959734
부천시원미구,,37.49299884,126.8100952
부천시원미구,,37.48780043,126.8044591
부천시원미구,,37.50256654,126.8024412
부천시원미구,,37.51318593,126.785227
부천시원미구,,37.51354766,126.7694795
부천시원미구,,37.49114937,126.7670611
부천시원미구,,37.50046855,126.7655681
부천시원미구,,37.49673514,126.7758203
부천시원미구,,37.50669504,126.7726958
부천시원미구,,37.508572,126.7632768
부천시원미구,,37.49127724,126.7593064
부천시원미구,,37.49274395,126.7509117
부천시원미구,,37.499151,126.7484268
부천시원미구,,37.51056215,126.7520608
부천시소사구,,37.47841215,126.7760458
부천시소사구,,37.47856186,126.7831796
부천시소사구,,37.47464387,126.7927723
부천시소사구,,37.47102477,126.8004088
부천시소사구,,37.47004513,126.8108887
부천시소사구,,37.46739643,126.822889
부천시소사구,,37.47914493,126.8073683
부천시소사구,,37.48323206,126.8168909
부천시소사구,,37.4837138,126.7568188
부천시소사구,,37.47950584,126.7684233
부천시오정구,,37.51364139,126.8081295
부천시오정구,,37.53049831,126.8033991
부천시오정구,,37.52502672,126.8006766
부천시오정구,,37.52905956,126.8206727
부천시오정구,,37.5344716,126.8107596
부천시오정구,,37.53743121,126.779355
부천시오정구,,37.52399015,126.7722152
오산시,,37.13771948,127.0726392
오산시,,37.13886549,127.0877933
오산시,,37.17240355,127.0513557
오산시,,37.17398952,127.065408
광주시,,37.43099803,127.226911
광주시,,37.39834837,127.205141
광주시,,37.38407853,127.2281406
광주시,,37.40263136,127.2710847
용인시처인구,,37.13276935,127.1566476
광주시,,37.36819998,127.2607764
광주시,,37.35055349,127.1675955
광주시,,37.36436658,127.1612454
광주시,,37.35980184,127.2129152
구로구,,37.48172969,126.8256354
의정부시,,37.75399868,127.1160899
용인시기흥구,,37.25665947,127.0927476
용인시기흥구,,37.27465949,127.0804218
용인시기흥구,,37.24502538,127.1309965
용인시기흥구,,37.27198982,127.1506508
화성시,,37.15496256,127.1115359
용인시기흥구,,37.28565559,127.1646314
남양주시,,37.65352347,127.1434207
용인시기흥구,,37.26788995,127.1625807
종로구,청운효자동,37.58459349,126.9704065
종로구,사직동,37.57412506,126.970026
종로구,삼청동,37.58786759,126.9811261
종로구,부암동,37.59673294,126.9626027
종로구,평창동,37.61402995,126.9692731
종로구,무악동,37.57769743,126.9587949
종로구,교남동,37.57102439,126.9641768
종로구,가회동,37.58272454,126.986607
종로구,"종로1,2,3,4가동",37.57512523,126.9898015
종로구,"종로5,6가동",37.57286335,127.0043889
종로구,이화동,37.57948616,127.0029543
종로구,혜화동,37.58740327,126.9976873
종로구,창신1동,37.5723912,127.0137788
종로구,창신2동,37.57591836,127.0101977
종로구,창신3동,37.57892247,127.0131685
종로구,숭인1동,37.57726345,127.0168492
종로구,숭인2동,37.57448038,127.0203184
중구,소공동,37.56434258,126.9742762
중구,회현동,37.5570114,126.9766528
중구,명동,37.56373494,126.9842577
중구,필동,37.55687366,126.9937415
중구,장충동,37.55557209,127.0021719
중구,광희동,37.5651595,127.0038018
중구,을지로동,37.56659803,126.9965204
중구,신당동,37.56573708,127.0136897
중구,다산동,37.55485161,127.0082959
중구,약수동,37.54992217,127.0101864
중구,청구동,37.55685123,127.0152084
중구,신당5동,37.56365173,127.0218019
중구,동화동,37.56072926,127.0186329
중구,황학동,37.56852496,127.0207978
중구,중림동,37.55730118,126.9659097
용산구,후암동,37.54990904,126.9806006
용산구,용산2가동,37.54030951,126.9835607
용산구,남영동,37.54531365,126.9735054
용산구,청파동,37.54768276,126.9670111
용산구,원효로제1동,37.53744697,126.9664757
용산구,원효로2동,37.53298163,126.9511917
용산구,효창동,37.54300871,126.9610582
용산구,용문동,37.53801388,126.9584735
용산구,한강로동,37.52852926,126.9705179
용산구,이촌1동,37.51722348,126.9710251
용산구,이촌2동,37.52324101,126.9539183
용산구,이태원1동,37.53336054,126.9932375
용산구,이태원2동,37.54174941,126.9921098
용산구,한남동,37.53715043,127.005811
용산구,서빙고동,37.5213083,126.9907639
용산구,보광동,37.52576285,127.001331
성동구,왕십리2동,37.5614596,127.0276876
성동구,왕십리도선동,37.56682163,127.0295875
성동구,마장동,37.56767269,127.0405526
성동구,사근동,37.55807349,127.0453209
성동구,행당1동,37.55902564,127.0360939
성동구,행당2동,37.55665279,127.0296024
성동구,응봉동,37.5509844,127.0337545
성동구,금호1가동,37.55364832,127.0248772
성동구,"금호2,3가동",37.55131272,127.0198595
성동구,금호4가동,37.54455388,127.0244159
성동구,옥수동,37.54200387,127.0160873
성동구,성수1가1동,37.54050886,127.0410391
성동구,성수1가2동,37.54912679,127.0439057
성동구,성수2가1동,37.53662674,127.0553516
성동구,성수2가3동,37.54554061,127.0581112
성동구,송정동,37.55231596,127.065705
성동구,용답동,37.55858492,127.0578394
광진구,화양동,37.54341268,127.0731289
광진구,군자동,37.55305311,127.0736626
광진구,중곡1동,37.56201878,127.0777286
광진구,중곡2동,37.55888736,127.0845665
광진구,중곡3동,37.56786943,127.082006
광진구,중곡4동,37.56387807,127.0944553
광진구,능동,37.5505883,127.0817516
광진구,광장동,37.54847652,127.1050159
광진구,자양1동,37.5359546,127.0804253
광진구,자양2동,37.52930881,127.0832354
광진구,자양3동,37.53169751,127.0711893
광진구,자양4동,37.53387463,127.0637671
광진구,구의1동,37.54147107,127.0860344
광진구,구의2동,37.55103519,127.0946014
광진구,구의3동,37.5350904,127.0952224
동대문구,용신동,37.5755718,127.0323393
동대문구,제기동,37.58372536,127.0372081
동대문구,전농1동,37.57915703,127.0510337
동대문구,전농2동,37.58064623,127.0611129
동대문구,답십리1동,37.57090357,127.0519503
동대문구,답십리2동,37.57104721,127.0613015
동대문구,장안1동,37.56623538,127.0685955
동대문구,장안2동,37.57574905,127.0726622
동대문구,청량리동,37.58882736,127.0452476
동대문구,회기동,37.59398022,127.05167
동대문구,휘경1동,37.59191357,127.0624672
동대문구,휘경2동,37.58640877,127.0664329
동대문구,이문1동,37.59737396,127.0607571
동대문구,이문2동,37.60272169,127.0674739
중랑구,면목2동,37.58931894,127.0779814
중랑구,면목4동,37.57342005,127.0863216
중랑구,면목5동,37.58288313,127.07976
중랑구,면목본동,37.58833438,127.0894354
중랑구,면목7동,37.57723256,127.0927599
중랑구,"면목3,8동",37.58465192,127.0973747
중랑구,상봉1동,37.60187938,127.0893172
중랑구,상봉2동,37.59422247,127.083884
중랑구,중화1동,37.6024871,127.0829783
중랑구,중화2동,37.59867829,127.0751495
중랑구,묵1동,37.61374241,127.0824155
중랑구,묵2동,37.61028642,127.0746405
중랑구,망우본동,37.60195133,127.1074878
중랑구,망우3동,37.59179024,127.102821
중랑구,신내1동,37.61289538,127.104442
중랑구,신내2동,37.61102969,127.0915581
성북구,성북동,37.5958281,126.9960736
성북구,삼선동,37.58657398,127.0117165
성북구,동선동,37.59368809,127.018499
성북구,돈암1동,37.59948783,127.0243655
성북구,돈암2동,37.59713407,127.0116162
성북구,안암동,37.58728189,127.0272292
성북구,보문동,37.58281469,127.0191141
성북구,정릉1동,37.60350364,127.0171364
성북구,정릉2동,37.60357863,127.0082002
성북구,정릉3동,37.61217979,126.9937238
성북구,정릉4동,37.62341809,126.9952062
성북구,길음1동,37.6082801,127.019967
성북구,길음2동,37.60821765,127.0271392
성북구,종암동,37.59721879,127.0334532
성북구,월곡1동,37.60781434,127.036546
성북구,월곡2동,37.60318849,127.0452305
성북구,장위1동,37.61510674,127.0446481
성북구,장위2동,37.61232417,127.051803
성북구,장위3동,37.61827653,127.0534425
성북구,석관동,37.60820914,127.0615427
강북구,삼양동,37.62382185,127.0147349
강북구,미아동,37.62863998,127.0263514
강북구,송중동,37.61768514,127.0330201
강북구,송천동,37.61819166,127.0249032
강북구,삼각산동,37.61713288,127.0165892
강북구,우이동,37.66028602,127.0003051
강북구,인수동,37.6376216,127.0038093
도봉구,창1동,37.64713506,127.0434447
도봉구,창2동,37.6424851,127.0367477
도봉구,창3동,37.63738838,127.0417016
도봉구,창4동,37.65273734,127.0508704
도봉구,창5동,37.65536337,127.0427402
도봉구,도봉1동,37.68505251,127.0267133
도봉구,도봉2동,37.68099343,127.0477853
도봉구,쌍문1동,37.65308037,127.0194862
도봉구,쌍문2동,37.65708333,127.0369076
도봉구,쌍문3동,37.64764392,127.0305693
도봉구,쌍문4동,37.65536298,127.0304467
도봉구,방학1동,37.66504141,127.0434199
도봉구,방학2동,37.66910754,127.0323499
도봉구,방학3동,37.66269571,127.0235679
노원구,월계1동,37.62156196,127.0588763
노원구,월계2동,37.63405868,127.0512233
노원구,월계3동,37.62482313,127.0648786
노원구,공릉1동,37.62411359,127.0727578
노원구,공릉2동,37.63155999,127.0941915
노원구,하계1동,37.63851789,127.0747863
노원구,하계2동,37.63495089,127.0647802
노원구,중계본동,37.64824324,127.0857374
노원구,중계1동,37.65009794,127.0736414
노원구,중계4동,37.65906914,127.0830966
노원구,"중계2,3동",37.64339707,127.0658346
노원구,상계1동,37.68327725,127.0653503
노원구,상계2동,37.65660113,127.0671265
노원구,"상계3,4동",37.67514087,127.0831802
노원구,상계5동,37.66331935,127.0695703
노원구,"상계6,7동",37.64866415,127.0601035
노원구,상계8동,37.66627127,127.0536753
노원구,상계9동,37.66804006,127.0625795
노원구,상계10동,37.65966445,127.0583431
은평구,녹번동,37.60540102,126.9351152
은평구,불광1동,37.61713595,126.9408063
은평구,불광2동,37.62313869,126.9281702
은평구,갈현1동,37.62515554,126.9148648
은평구,갈현2동,37.61813877,126.9122376
은평구,구산동,37.61108579,126.907587
은평구,대조동,37.61232831,126.9231321
은평구,응암1동,37.59822445,126.9271365
은평구,응암2동,37.5922551,126.9238918
은평구,응암3동,37.58931585,126.9183233
은평구,역촌동,37.60460643,126.9145278
은평구,신사1동,37.5989994,126.9088197
은평구,신사2동,37.59282208,126.9063132
은평구,증산동,37.58363986,126.9056416
은평구,수색동,37.58592037,126.8946598
은평구,진관동,37.63922495,126.9403566
서대문구,천연동,37.57111468,126.9572956
서대문구,북아현동,37.55919996,126.9552162
서대문구,충현동,37.56399921,126.958146
서대문구,신촌동,37.56366992,126.9413231
서대문구,연희동,37.5719018,126.9328604
서대문구,홍제1동,37.58165771,126.9452331
서대문구,홍제3동,37.59198339,126.9512497
서대문구,홍제2동,37.58436035,126.9526033
서대문구,홍은1동,37.60005242,126.946934
서대문구,홍은2동,37.58692806,126.9320987
서대문구,남가좌1동,37.57174686,126.9159443
서대문구,남가좌2동,37.57771529,126.9213176
서대문구,북가좌1동,37.57541902,126.9078389
서대문구,북가좌2동,37.58103657,126.9134355
마포구,아현동,37.55100153,126.9528327
마포구,공덕동,37.54961249,126.9583637
마포구,도화동,37.53702138,126.9468018
마포구,용강동,37.54063232,126.9412937
마포구,대흥동,37.55203455,126.9414556
마포구,염리동,37.54984629,126.9475077
마포구,신수동,37.5436071,126.9335477
마포구,서강동,37.54593602,126.9251257
마포구,서교동,37.55480057,126.9210288
마포구,합정동,37.54689477,126.9088614
마포구,망원1동,37.55275872,126.9002003
마포구,망원2동,37.55709576,126.8956672
마포구,연남동,37.5629832,126.9215418
마포구,성산1동,37.56195526,126.9118178
마포구,성산2동,37.56806153,126.9020013
마포구,상암동,37.57175011,126.8807804
양천구,목1동,37.52739563,126.8750598
양천구,목2동,37.54360241,126.8743027
양천구,목3동,37.54514346,126.86555
양천구,목4동,37.53534119,126.8669361
양천구,목5동,37.53632304,126.881095
양천구,신월1동,37.53123854,126.834492
양천구,신월2동,37.52337357,126.8463002
양천구,신월3동,37.53229263,126.8274614
양천구,신월4동,37.5221367,126.8398391
양천구,신월5동,37.54003862,126.8299263
양천구,신월6동,37.5160022,126.8421593
양천구,신월7동,37.51851267,126.8304403
양천구,신정1동,37.51882605,126.8597606
양천구,신정2동,37.5191491,126.8752626
양천구,신정3동,37.51131426,126.8420799
양천구,신정4동,37.52539532,126.8575641
양천구,신정6동,37.51585487,126.8698807
양천구,신정7동,37.51011822,126.8647871
강서구,염창동,37.55320235,126.8754264
강서구,등촌1동,37.5558541,126.8596073
강서구,등촌2동,37.54582578,126.8600134
강서구,등촌3동,37.56114418,126.8462796
강서구,화곡1동,37.53376352,126.8409155
강서구,화곡2동,37.53224394,126.8543676
강서구,화곡3동,37.54398304,126.8343186
강서구,화곡4동,37.53607427,126.8585856
강서구,화곡본동,37.54250886,126.8482517
강서구,화곡6동,37.55176287,126.8512072
강서구,화곡8동,37.53409901,126.8485987
강서구,가양1동,37.57247729,126.8337009
강서구,가양2동,37.56867881,126.8539283
강서구,가양3동,37.56271464,126.862217
강서구,발산1동,37.55031965,126.8252808
강서구,우장산동,37.55061025,126.8410842
강서구,공항동,37.55656665,126.7949042
강서구,방화1동,37.570029,126.8157136
강서구,방화2동,37.5836975,126.8047376
강서구,방화3동,37.58154901,126.815612
구로구,신도림동,37.50976629,126.8823555
구로구,구로1동,37.49327621,126.8756728
구로구,구로2동,37.4974396,126.8791442
구로구,구로3동,37.48480895,126.8949543
구로구,구로4동,37.49146479,126.8901136
구로구,구로5동,37.50236481,126.8886997
구로구,가리봉동,37.48267323,126.8880381
구로구,고척1동,37.50079273,126.8633385
구로구,고척2동,37.50586559,126.8533766
구로구,개봉1동,37.49989632,126.8495867
구로구,개봉2동,37.49263971,126.8565479
구로구,개봉3동,37.4867468,126.8521287
구로구,오류1동,37.4969125,126.841515
구로구,오류2동,37.48425843,126.8347237
구로구,수궁동,37.49845858,126.8260694
금천구,가산동,37.4768781,126.884306
금천구,독산1동,37.46423338,126.8928041
금천구,독산2동,37.46384943,126.9024513
금천구,독산3동,37.47582969,126.9045366
금천구,독산4동,37.46908167,126.9041947
금천구,시흥1동,37.45282131,126.9002158
금천구,시흥2동,37.4505692,126.9201109
금천구,시흥3동,37.4402415,126.9058793
금천구,시흥4동,37.46011184,126.9092302
금천구,시흥5동,37.44872768,126.9123463
영등포구,영등포본동,37.5136689,126.9095385
영등포구,영등포동,37.52158983,126.9077475
영등포구,여의동,37.52748186,126.927475
영등포구,당산1동,37.52390524,126.8968284
영등포구,당산2동,37.53296934,126.9037762
영등포구,도림동,37.50922893,126.900945
영등포구,문래동,37.51636828,126.8914239
송파구,방이1동,37.50977407,127.1223171
송파구,방이2동,37.51321566,127.1138347
송파구,오륜동,37.51755911,127.1285264
송파구,오금동,37.50400179,127.1341639
송파구,송파1동,37.50717884,127.1103727
송파구,송파2동,37.50279253,127.1169334
송파구,석촌동,37.50274422,127.1025128
송파구,삼전동,37.50170136,127.0919016
송파구,가락본동,37.49702985,127.1216562
송파구,가락1동,37.49527851,127.1081864
송파구,가락2동,37.49584303,127.1307572
송파구,문정1동,37.4884305,127.1268425
송파구,문정2동,37.48065884,127.1191617
송파구,위례동,37.48141515,127.1410707
송파구,잠실본동,37.5054806,127.0822732
송파구,잠실2동,37.51768473,127.0788065
송파구,잠실3동,37.5136267,127.0942986
송파구,잠실4동,37.52120496,127.1081508
송파구,잠실6동,37.51903474,127.0999733
송파구,잠실7동,37.50744292,127.0740813
강동구,강일동,37.56374626,127.1740787
강동구,명일1동,37.55029756,127.1459279
강동구,명일2동,37.54824439,127.1543345
강동구,고덕1동,37.56335628,127.1502175
강동구,고덕2동,37.56585015,127.1615518
강동구,암사1동,37.55182867,127.134568
강동구,암사2동,37.55739756,127.1232082
강동구,암사3동,37.56141587,127.1384608
강동구,천호1동,37.54631249,127.1385461
강동구,천호2동,37.54471409,127.1222504
강동구,천호3동,37.53966713,127.1333107
강동구,성내1동,37.52873886,127.1255201
강동구,성내2동,37.5343442,127.1276591
강동구,성내3동,37.52837825,127.1337785
강동구,길동,37.53974631,127.1458895
강동구,둔촌1동,37.52312401,127.140428
강동구,둔촌2동,37.53148163,127.1473594
안양시만안구,박달1동,37.40452614,126.909146
안양시만안구,박달2동,37.39611375,126.8886096
안양시동안구,비산1동,37.4066223,126.9338583
안양시동안구,비산2동,37.39673571,126.9390867
안양시동안구,비산3동,37.42015199,126.9511516
안양시동안구,부흥동,37.39397589,126.9459331
안양시동안구,달안동,37.39606968,126.9505485
안양시동안구,부림동,37.39664292,126.9579265
안양시동안구,평촌동,37.39238674,126.9754554
안양시동안구,평안동,37.39022654,126.9637849
안양시동안구,귀인동,37.38441996,126.9671303
안양시동안구,호계1동,37.37264277,126.9540607
안양시동안구,호계2동,37.38247985,126.9469995
안양시동안구,호계3동,37.36722218,126.9603918
안양시동안구,범계동,37.3876583,126.9538517
안양시동안구,신촌동,37.38113321,126.9571456
안양시동안구,갈산동,37.37783681,126.9648087
광명시,광명1동,37.48729765,126.8617429
광명시,광명2동,37.48295803,126.8577403
광명시,광명3동,37.48010365,126.8562107
광명시,광명4동,37.47767094,126.8547807
광명시,광명5동,37.47715584,126.8486406
광명시,광명6동,37.46725235,126.8388073
광명시,광명7동,37.46550135,126.8513331
광명시,철산1동,37.48905827,126.8697582
광명시,철산2동,37.48346285,126.8670537
광명시,철산3동,37.47549519,126.8714167
광명시,철산4동,37.47257912,126.8631805
광명시,하안1동,37.45741013,126.8665033
광명시,하안2동,37.46469261,126.8742686
광명시,하안3동,37.46046017,126.8829033
광명시,하안4동,37.46717567,126.880212
광명시,소하1동,37.44441771,126.8873515
광명시,소하2동,37.42777864,126.8793607
광명시,학온동,37.4292929,126.855111
평택시,팽성읍,36.96160381,127.0368111
평택시,안중읍,36.99087648,126.9370273
평택시,포승읍,36.97306146,126.8597987
평택시,진위면,37.10815056,127.088403
평택시,서탄면,37.10180851,127.0217894
평택시,고덕면,37.03752416,127.0280964
평택시,오성면,37.00403937,126.9919326
평택시,청북읍,37.04497237,126.9346
평택시,현덕면,36.94483663,126.9319518
평택시,중앙동,37.05154794,127.0612125
평택시,서정동,37.06969797,127.0534145
평택시,송탄동,37.04521152,127.0959992
평택시,지산동,37.07630479,127.0593429
평택시,송북동,37.07915427,127.0778833
평택시,신장1동,37.08767953,127.0501396
평택시,신장2동,37.0768265,127.0502548
평택시,신평동,36.98174351,127.1066026
평택시,원평동,36.99265438,127.0718034
평택시,통복동,36.99802823,127.0857186
평택시,비전1동,37.01464938,127.1200106
평택시,비전2동,36.99057675,127.1191177
평택시,세교동,37.01337197,127.0731231
동두천시,생연1동,37.90914807,127.0667784
동두천시,생연2동,37.9000354,127.0512374
동두천시,중앙동,37.90839615,127.0545686
동두천시,보산동,37.92516798,127.0881464
동두천시,불현동,37.89242541,127.1085557
동두천시,송내동,37.88067393,127.0646829
동두천시,소요동,37.94793368,127.0563142
동두천시,상패동,37.90923181,127.0317473
안산시상록구,일동,37.31290764,126.8702365
안산시상록구,이동,37.3094119,126.8556626
안산시상록구,사동,37.29923226,126.8507262
안산시상록구,사이동,37.28392572,126.8419403
안산시상록구,해양동,37.29678289,126.8306935
안산시상록구,본오1동,37.28426192,126.8699111
안산시상록구,본오2동,37.29465244,126.869536
안산시상록구,본오3동,37.29999782,126.8673779
안산시상록구,부곡동,37.33457823,126.8691686
안산시상록구,월피동,37.34477397,126.847699
안산시상록구,성포동,37.32161413,126.8489824
안산시상록구,반월동,37.30298487,126.9064252
안산시단원구,선부3동,37.35167254,126.8223752
안산시단원구,와동,37.33961978,126.8267594
안산시단원구,고잔동,37.32457617,126.825198
안산시단원구,중앙동,37.32583028,126.8360393
안산시단원구,호수동,37.31043218,126.8313483
안산시단원구,신길동,37.33073526,126.7689604
안산시단원구,백운동,37.3239612,126.7994503
안산시단원구,초지동,37.31003468,126.7746246
안산시단원구,선부1동,37.33215876,126.8080714
안산시단원구,선부2동,37.34502815,126.8006705
안산시상록구,안산동,37.35833729,126.8767812
안산시단원구,대부동,37.2442434,126.5966785
고양시덕양구,주교동,37.66181889,126.8278115
고양시덕양구,원신동,37.67180788,126.8643447
고양시덕양구,흥도동,37.63645617,126.8628266
고양시덕양구,성사1동,37.65892558,126.8454418
고양시덕양구,성사2동,37.65057475,126.8399941
고양시덕양구,효자동,37.663969,126.9574545
고양시덕양구,창릉동,37.6313788,126.892394
고양시덕양구,고양동,37.70939938,126.9043565
고양시덕양구,관산동,37.70940375,126.8636309
고양시덕양구,능곡동,37.6285965,126.802266
고양시덕양구,화정1동,37.64188302,126.8329555
고양시덕양구,화정2동,37.63228529,126.8368195
고양시덕양구,행주동,37.6072588,126.818987
고양시덕양구,행신1동,37.62133033,126.8337766
고양시덕양구,행신2동,37.60803864,126.8406178
고양시덕양구,행신3동,37.62142219,126.8454524
고양시덕양구,화전동,37.6038031,126.8838714
고양시덕양구,대덕동,37.58996994,126.8563497
고양시일산동구,식사동,37.67868554,126.8159142
고양시일산동구,정발산동,37.67057084,126.7779436
고양시일산동구,풍산동,37.66202028,126.8013099
고양시일산동구,백석1동,37.64743218,126.7921814
고양시일산동구,백석2동,37.64213538,126.7843514
고양시일산동구,마두1동,37.66073215,126.7836211
고양시일산동구,마두2동,37.65343738,126.782035
고양시일산동구,장항1동,37.64188221,126.7628282
고양시일산동구,장항2동,37.65572018,126.7687771
고양시일산동구,고봉동,37.70679156,126.8138687
